county_code,datetime,county,mnemonic,rel_cred,rel_saving,rel_interest,cred_r,saving_r,covid_r,interest_r,log_cred,log_savings,log_covid,log_interest
22,1/1/2021,SATU MARE,SM,0.056474103,0.182384089,,0.006182654,0.007511842,1.71978687,1.25,-5.086007607,-4.891274551,0.54220037,0.223143551
22,2/1/2021,SATU MARE,SM,0.066960161,0.189252684,,0.00624402,0.007555479,2.025703997,1.25,-5.076131018,-4.885482252,0.705917293,0.223143551
22,3/1/2021,SATU MARE,SM,0.087244663,0.176773078,,0.006362728,0.007476195,2.548907932,1.25,-5.057297988,-4.896031353,0.935665006,0.223143551
22,4/1/2021,SATU MARE,SM,0.094231803,0.200698674,,0.006403618,0.007628197,1.686316645,1.25,-5.050892085,-4.87590375,0.522546651,0.223143551
22,5/1/2021,SATU MARE,SM,0.120047213,0.188908734,,0.006554694,0.007553294,0.361680762,1.25,-5.027573813,-4.88577151,-1.01699333,0.223143551
22,6/1/2021,SATU MARE,SM,0.109339755,0.211002635,,0.006492032,0.00769366,0.060692299,1.25,-5.037179629,-4.867358726,-2.801938463,0.223143551
22,7/1/2021,SATU MARE,SM,0.162857835,0.188044791,,0.006805229,0.007547805,0.071568014,1.25,-4.990064027,-4.886498442,-2.637107037,0.223143551
22,8/1/2021,SATU MARE,SM,0.164393034,0.190041954,,0.006814213,0.007560494,0.238591272,1.25,-4.988744702,-4.884818804,-1.433003351,0.223143551
22,9/1/2021,SATU MARE,SM,0.183740482,0.153765309,,0.006927437,0.007330023,2.994347001,1.25,-4.972265327,-4.91577659,1.096726178,0.223143551
22,10/1/2021,SATU MARE,SM,0.219836521,0.187504667,,0.007138677,0.007544374,3.899426332,1.5,-4.942227802,-4.886953179,1.360829448,0.405465108
22,11/1/2021,SATU MARE,SM,0.234991267,0.263522538,,0.007227365,0.008027325,2.670945135,1.75,-4.929880753,-4.824903881,0.982432393,0.559615788
22,12/1/2021,SATU MARE,SM,0.22624657,0.295542629,,0.00717619,0.008230753,0.705566123,1.75,-4.936986718,-4.79987774,-0.348754788,0.559615788
23,4/1/2020,SIBIU,SB,0.012987263,0.056496958,,0.010244687,0.015587943,0.326183801,2,-4.580996028,-4.161257527,-1.120294251,0.693147181
23,5/1/2020,SIBIU,SB,0.007777297,0.053385476,,0.010191997,0.015542035,0.305513152,2,-4.586152469,-4.164206966,-1.185762449,0.693147181
23,6/1/2020,SIBIU,SB,0.018801829,0.031800553,,0.010303492,0.015223564,0.146396793,1.75,-4.575272419,-4.18491082,-1.921434582,0.559615788
23,7/1/2020,SIBIU,SB,0.096121151,-0.072437036,,0.011085449,0.013685604,0.250710767,1.75,-4.502121957,-4.291410807,-1.383455328,0.559615788
23,8/1/2020,SIBIU,SB,0.116535718,-0.071590881,,0.011291908,0.013698088,0.573598305,1.5,-4.483668896,-4.290498988,-0.555825944,0.405465108
23,9/1/2020,SIBIU,SB,0.113207902,-0.081054998,,0.011258253,0.013558451,0.812523176,1.5,-4.48665383,-4.30074521,-0.207610841,0.405465108
23,10/1/2020,SIBIU,SB,0.212283699,0.022486273,,0.01226024,0.015086137,2.594953861,1.5,-4.401393744,-4.193979021,0.953568737,0.405465108
23,11/1/2020,SIBIU,SB,0.215117521,0.041386279,,0.0122889,0.015364995,9.739120076,1.5,-4.399058881,-4.175663419,2.276150772,0.405465108
23,12/1/2020,SIBIU,SB,0.216742426,0.137098207,,0.012305333,0.016777164,4.503944229,1.5,-4.397722534,-4.087736621,1.504953508,0.405465108
23,1/1/2021,SIBIU,SB,0.228076547,0.131500997,,0.012419959,0.01669458,1.879762429,1.25,-4.388450516,-4.092671139,0.631145401,0.223143551
23,2/1/2021,SIBIU,SB,0.237842496,0.199262281,,0.012518725,0.017694355,1.764761507,1.25,-4.380529737,-4.034509604,0.568015558,0.223143551
23,3/1/2021,SIBIU,SB,0.238467744,0.236685268,,0.012525049,0.018246508,3.210364357,1.25,-4.380024753,-4.003781576,1.166384438,0.223143551
23,4/1/2021,SIBIU,SB,0.25492108,0.252177714,,0.012691447,0.018475089,3.410667754,1.25,-4.366826993,-3.991331999,1.226908094,0.223143551
23,5/1/2021,SIBIU,SB,0.267419051,0.357956545,,0.012817843,0.020035789,1.16879281,1.25,-4.356917089,-3.910235177,0.15597143,0.223143551
23,6/1/2021,SIBIU,SB,0.282500764,0.283150411,,0.01297037,0.018932071,0.149752594,1.25,-4.345087785,-3.966897893,-1.898770723,0.223143551
23,7/1/2021,SIBIU,SB,0.309638512,0.308968661,,0.013244823,0.019313003,0.027198221,1.25,-4.324148525,-3.94697666,-3.604603708,0.223143551
23,8/1/2021,SIBIU,SB,0.342675721,0.387735589,,0.01357894,0.020475159,0.208736199,1.25,-4.299235249,-3.888542859,-1.566684032,0.223143551
23,9/1/2021,SIBIU,SB,0.358309644,0.43673888,,0.013737051,0.021198172,1.597948264,1.25,-4.287658661,-3.853840327,0.468720471,0.223143551
23,10/1/2021,SIBIU,SB,0.373580154,0.43967559,,0.013891487,0.021241501,7.955357895,1.5,-4.276479096,-3.851798402,2.073845651,0.405465108
23,11/1/2021,SIBIU,SB,0.441010208,0.522450142,,0.01457343,0.022462787,8.184126057,1.75,-4.228555278,-3.795895233,2.102196431,0.559615788
23,12/1/2021,SIBIU,SB,0.44664797,0.525122268,,0.014630447,0.022502213,1.54865263,1.75,-4.224650543,-3.794141623,0.437385282,0.559615788
24,4/1/2020,SUCEAVA,SV,0.022551902,0.033114553,,0.00408817,0.005157193,1.509638054,2,-5.499657809,-5.267362833,0.411869923,0.693147181
24,5/1/2020,SUCEAVA,SV,0.014712395,0.022549958,,0.004056828,0.005104456,0.759180674,2,-5.507353959,-5.277641444,-0.275515487,0.693147181
24,6/1/2020,SUCEAVA,SV,0.01807106,0.034305152,,0.004070256,0.005163136,0.34456504,1.75,-5.504049457,-5.26621106,-1.06547241,0.559615788
24,7/1/2020,SUCEAVA,SV,0.033130639,0.039388424,,0.004130464,0.005188511,0.312310872,1.75,-5.489365529,-5.261308425,-1.163756203,0.559615788
24,8/1/2020,SUCEAVA,SV,0.049276333,0.066793955,,0.004195015,0.005325317,0.537829201,1.5,-5.473858457,-5.235283063,-0.62021424,0.405465108
24,9/1/2020,SUCEAVA,SV,0.062087548,0.085457048,,0.004246234,0.005418481,0.861517619,1.5,-5.46172282,-5.21793977,-0.149059771,0.405465108
24,10/1/2020,SUCEAVA,SV,0.076104453,0.154549772,,0.004302274,0.005763384,1.631781112,1.5,-5.448611644,-5.156230451,0.489672125,0.405465108
24,11/1/2020,SUCEAVA,SV,0.087995027,0.14101843,,0.004349812,0.005695837,2.816695809,1.5,-5.437622598,-5.168019687,1.035564499,0.405465108
24,12/1/2020,SUCEAVA,SV,0.090568575,0.202647632,,0.004360101,0.006003483,1.948868623,1.5,-5.435259988,-5.115415424,0.667249011,0.405465108
24,1/1/2021,SUCEAVA,SV,0.106065942,0.21105353,,0.00442206,0.006045445,2.152282293,1.25,-5.421149653,-5.108450244,0.766528811,0.223143551
24,2/1/2021,SUCEAVA,SV,0.118290637,0.204804677,,0.004470934,0.006014251,1.863549724,1.25,-5.410157874,-5.11362345,0.622483122,0.223143551
24,3/1/2021,SUCEAVA,SV,0.134319485,0.189710779,,0.004535018,0.005938904,1.362205913,1.25,-5.395926278,-5.126230676,0.30910538,0.223143551
24,4/1/2021,SUCEAVA,SV,0.158603006,0.232898145,,0.004632103,0.006154491,0.885409283,1.25,-5.374744202,-5.090573297,-0.121705275,0.223143551
24,5/1/2021,SUCEAVA,SV,0.177418478,0.217227787,,0.004707328,0.006076266,0.317544848,1.25,-5.358634865,-5.103364943,-1.147136216,0.223143551
24,6/1/2021,SUCEAVA,SV,0.206552464,0.225650122,,0.004823806,0.006118309,0.064691272,1.25,-5.334192087,-5.096469496,-2.738128979,0.223143551
24,7/1/2021,SUCEAVA,SV,0.24205029,0.22965109,,0.004965726,0.006138282,0.021342429,1.25,-5.305195702,-5.093210448,-3.847058235,0.223143551
24,8/1/2021,SUCEAVA,SV,0.258142186,0.270002779,,0.005030062,0.006339713,0.259056431,1.25,-5.292322999,-5.060921822,-1.350709361,0.223143551
24,9/1/2021,SUCEAVA,SV,0.273738512,0.278869158,,0.005092416,0.006383973,2.180284915,1.25,-5.28000289,-5.053964693,0.779455563,0.223143551
24,10/1/2021,SUCEAVA,SV,0.289516101,0.334257343,,0.005155495,0.006660464,5.142559801,1.5,-5.267692144,-5.011566071,1.637550971,0.405465108
24,11/1/2021,SUCEAVA,SV,0.331861224,0.315608883,,0.005324791,0.006567373,2.025172886,1.75,-5.235381796,-5.025641323,0.705655073,0.559615788
24,12/1/2021,SUCEAVA,SV,0.315371262,0.358187489,,0.005258864,0.006779921,0.485394951,1.75,-5.247840222,-4.993789828,-0.722792388,0.559615788
25,4/1/2020,TELEORMAN,TR,0.019180863,0.020487301,,0.002972175,0.003776768,0.114875097,2,-5.818461204,-5.578886747,-2.16390985,0.693147181
25,5/1/2020,TELEORMAN,TR,0.019978217,0.031970579,,0.0029745,0.003819267,0.051171891,2,-5.817679162,-5.567696849,-2.972564892,0.693147181
25,6/1/2020,TELEORMAN,TR,0.042642586,0.038267619,,0.003040595,0.003842572,0.030077984,1.75,-5.795701994,-5.561613433,-3.503961819,0.559615788
25,7/1/2020,TELEORMAN,TR,0.073447878,0.081260943,,0.003130431,0.004001688,0.154788607,1.75,-5.766584649,-5.521039106,-1.865694918,0.559615788
25,8/1/2020,TELEORMAN,TR,0.087643525,0.103245694,,0.003171829,0.004083052,0.299733202,1.5,-5.75344698,-5.50091054,-1.204862527,0.405465108
25,9/1/2020,TELEORMAN,TR,0.103112325,0.117666345,,0.003216939,0.004136422,0.644966673,1.5,-5.739324862,-5.487924116,-0.438556633,0.405465108
25,10/1/2020,TELEORMAN,TR,0.096965867,0.179970478,,0.003199015,0.004367006,1.963880452,1.5,-5.744912367,-5.433677587,0.674922338,0.405465108
25,11/1/2020,TELEORMAN,TR,0.10466792,0.160702157,,0.003221476,0.004295695,2.895992438,1.5,-5.737915668,-5.450141877,1.063327863,0.405465108
25,12/1/2020,TELEORMAN,TR,0.090109242,0.19769529,,0.003179019,0.004432605,2.588041748,1.5,-5.75118252,-5.418767888,0.950901508,0.405465108
25,1/1/2021,TELEORMAN,TR,0.107049733,0.226040707,,0.003228422,0.00453751,1.779135497,1.25,-5.735761854,-5.395376966,0.576127571,0.223143551
25,2/1/2021,TELEORMAN,TR,0.119733307,0.222991262,,0.00326541,0.004526224,1.203088023,1.25,-5.724369894,-5.397867294,0.184891604,0.223143551
25,3/1/2021,TELEORMAN,TR,0.125558348,0.189964281,,0.003282397,0.004403993,1.849061929,1.25,-5.719181211,-5.425243716,0.614678445,0.223143551
25,4/1/2021,TELEORMAN,TR,0.15733393,0.192631045,,0.003375063,0.004413862,2.317670859,1.25,-5.69134141,-5.423005178,0.840562741,0.223143551
25,5/1/2021,TELEORMAN,TR,0.180299363,0.179042738,,0.003442035,0.004363573,0.638248418,1.25,-5.671692329,-5.434464136,-0.449027702,0.223143551
25,6/1/2021,TELEORMAN,TR,0.215862154,0.181520164,,0.003545745,0.004372741,0.081464859,1.25,-5.642007016,-5.432365122,-2.507583527,0.223143551
25,7/1/2021,TELEORMAN,TR,0.252817506,0.334817962,,0.003653516,0.004940088,0.029786623,1.25,-5.612065413,-5.310372082,-3.513695866,0.223143551
25,8/1/2021,TELEORMAN,TR,0.269291267,0.343964481,,0.003701557,0.004973939,0.18652706,1.25,-5.599001745,-5.303543193,-1.679178954,0.223143551
25,9/1/2021,TELEORMAN,TR,0.286482273,0.368861591,,0.00375169,0.005066082,1.834844686,1.25,-5.58554886,-5.285187567,0.606959838,0.223143551
25,10/1/2021,TELEORMAN,TR,0.302374645,0.368817895,,0.003798036,0.00506592,6.812480816,1.5,-5.573271185,-5.28521949,1.918756344,0.405465108
25,11/1/2021,TELEORMAN,TR,0.299984887,0.312019828,,0.003791067,0.004855714,4.301151645,1.75,-5.575107794,-5.327599203,1.458882811,0.559615788
25,12/1/2021,TELEORMAN,TR,0.310255967,0.359811372,,0.00382102,0.005032588,0.519764247,1.75,-5.56723792,-5.291821014,-0.654379942,0.559615788
26,4/1/2020,TIMIS,TM,0.012878692,-0.036852696,,0.013328913,0.011572974,0.248120081,2,-4.317819729,-4.45908275,-1.393842453,0.693147181
26,5/1/2020,TIMIS,TM,0.007428144,-0.014420504,,0.013257186,0.011842514,0.06106729,2,-4.323215504,-4.436059325,-2.795778906,0.693147181
26,6/1/2020,TIMIS,TM,0.019284082,0.006889947,,0.013413204,0.012098576,0.011118589,1.75,-4.311515695,-4.414667515,-4.499136929,0.559615788
26,7/1/2020,TIMIS,TM,0.024216888,0.015535653,,0.013478117,0.012202461,0.293821444,1.75,-4.306687887,-4.406117624,-1.22478303,0.559615788
26,8/1/2020,TIMIS,TM,0.037352617,0.035556004,,0.013650976,0.012443021,0.882880111,1.5,-4.293944288,-4.38659535,-0.124565862,0.405465108
26,9/1/2020,TIMIS,TM,0.049744983,0.072860357,,0.013814052,0.012891263,0.904994587,1.5,-4.282068934,-4.351205522,-0.099826317,0.405465108
26,10/1/2020,TIMIS,TM,0.059533254,0.085539909,,0.01394286,0.013043617,2.451469438,1.5,-4.272787711,-4.33945636,0.896687615,0.405465108
26,11/1/2020,TIMIS,TM,0.079247386,0.088383563,,0.014202287,0.013077786,6.919517024,1.5,-4.254352262,-4.336840209,1.934345973,0.405465108
26,12/1/2020,TIMIS,TM,0.108635327,0.129360027,,0.014589016,0.013570151,4.724078729,1.5,-4.227486372,-4.29988271,1.552672564,0.405465108
26,1/1/2021,TIMIS,TM,0.114965677,0.134999524,,0.01467232,0.013637914,4.327990811,1.25,-4.221792574,-4.294901603,1.465103418,0.223143551
26,2/1/2021,TIMIS,TM,0.124165992,0.149490908,,0.014793391,0.013812039,4.38379612,1.25,-4.213574775,-4.282214679,1.477915043,0.223143551
26,3/1/2021,TIMIS,TM,0.124531396,0.139028078,,0.014798199,0.01368632,6.565535962,1.25,-4.213249784,-4.291358499,1.881834144,0.223143551
26,4/1/2021,TIMIS,TM,0.14191524,0.133773172,,0.015026961,0.013623178,3.886824473,1.25,-4.197909308,-4.295982674,1.357592493,0.223143551
26,5/1/2021,TIMIS,TM,0.147096625,0.138947547,,0.015095145,0.013685352,0.916764434,1.25,-4.193382119,-4.291429204,-0.086904727,0.223143551
26,6/1/2021,TIMIS,TM,0.169946702,0.156915266,,0.015395839,0.013901248,0.104846339,1.25,-4.173658002,-4.275776625,-2.255259437,0.223143551
26,7/1/2021,TIMIS,TM,0.195660575,0.180600926,,0.015734219,0.01418585,0.061633602,1.25,-4.151917381,-4.255510267,-2.786548071,0.223143551
26,8/1/2021,TIMIS,TM,0.216122502,0.176846427,,0.016003486,0.014140737,0.339739893,1.25,-4.134948676,-4.258695493,-1.079574975,0.223143551
26,9/1/2021,TIMIS,TM,0.233823289,0.195437589,,0.016236419,0.014364125,3.49703992,1.25,-4.120498482,-4.243021534,1.251916873,0.223143551
26,10/1/2021,TIMIS,TM,0.250986969,0.191435234,,0.016462283,0.014316033,11.22288428,1.5,-4.106683381,-4.246375175,2.417954933,0.405465108
26,11/1/2021,TIMIS,TM,0.26944278,0.194857616,,0.016705151,0.014357156,5.972876496,1.75,-4.092038148,-4.243506806,1.787228636,0.559615788
26,12/1/2021,TIMIS,TM,0.276113398,0.238800262,,0.016792933,0.014885161,1.442342349,1.75,-4.086797145,-4.207390454,0.366268424,0.559615788
27,4/1/2020,TULCEA,TL,-0.012055345,0.02419335,,0.00639942,0.006492826,0.113570768,2,-5.051547962,-5.037057469,-2.175329128,0.693147181
27,5/1/2020,TULCEA,TL,-0.018589364,0.030774702,,0.006357096,0.006534548,0.211488087,2,-5.058183679,-5.030652138,-1.553586606,0.693147181
27,6/1/2020,TULCEA,TL,0.009313568,0.032635651,,0.006537837,0.006546345,0.081658321,1.75,-5.030148897,-5.028848377,-2.505211555,0.559615788
27,7/1/2020,TULCEA,TL,0.071168404,0.043890907,,0.006938502,0.006617697,0.166374666,1.75,-4.970669343,-5.018007807,-1.793513011,0.559615788
27,8/1/2020,TULCEA,TL,0.106969606,0.059290959,,0.007170405,0.006715325,0.446138435,1.5,-4.937793164,-5.003363018,-0.807125983,0.405465108
27,9/1/2020,TULCEA,TL,0.117472829,0.119516437,,0.00723844,0.007097122,0.713806357,1.5,-4.928349628,-4.948065957,-0.337143562,0.405465108
27,10/1/2020,TULCEA,TL,0.113244761,0.164527783,,0.007211052,0.007382469,1.175825322,1.5,-4.932140402,-4.908647128,0.161970303,0.405465108
27,11/1/2020,TULCEA,TL,0.091361463,0.177451084,,0.007069303,0.007464396,3.926482482,1.5,-4.951993396,-4.897610792,1.367743982,0.405465108
27,12/1/2020,TULCEA,TL,0.084118325,0.21840213,,0.007022385,0.007724003,4.219921572,1.5,-4.958652308,-4.863422525,1.439816543,0.405465108
27,1/1/2021,TULCEA,TL,0.07921098,0.206556955,,0.006990598,0.007648911,1.78848981,1.25,-4.963189161,-4.873191984,0.581371582,0.223143551
27,2/1/2021,TULCEA,TL,0.093781582,0.190865922,,0.007084979,0.007549439,0.830327015,1.25,-4.949778328,-4.886282088,-0.185935661,0.223143551
27,3/1/2021,TULCEA,TL,0.100458952,0.191301346,,0.007128232,0.007552199,1.630138672,1.25,-4.943692039,-4.885916518,0.488665086,0.223143551
27,4/1/2021,TULCEA,TL,0.119780063,0.174285139,,0.007253385,0.007444325,2.171767183,1.25,-4.926287068,-4.900303226,0.775541206,0.223143551
27,5/1/2021,TULCEA,TL,0.128005372,0.200792845,,0.007306664,0.00761237,0.658989008,1.25,-4.918968445,-4.877980753,-0.417048424,0.223143551
27,6/1/2021,TULCEA,TL,0.145677089,0.188989072,,0.007421133,0.00753754,0.08556916,1.25,-4.903423555,-4.887859369,-2.45843034,0.223143551
27,7/1/2021,TULCEA,TL,0.19989956,0.255986928,,0.007772359,0.00796227,0.023010873,1.25,-4.857181508,-4.833041135,-3.771788445,0.223143551
27,8/1/2021,TULCEA,TL,0.205098461,0.264874145,,0.007806035,0.00801861,0.128527836,1.25,-4.852858087,-4.825990169,-2.051609779,0.223143551
27,9/1/2021,TULCEA,TL,0.24314059,0.300067827,,0.008052454,0.008241719,0.900275167,1.25,-4.82177845,-4.798546358,-0.105054822,0.223143551
27,10/1/2021,TULCEA,TL,0.210482308,0.348842992,,0.007840909,0.008550927,5.903045807,1.5,-4.84840048,-4.761715614,1.775468456,0.405465108
27,11/1/2021,TULCEA,TL,0.236746757,0.363439338,,0.008011037,0.00864346,4.220890451,1.75,-4.826935013,-4.750952364,1.440046113,0.559615788
27,12/1/2021,TULCEA,TL,0.250929234,0.398761223,,0.008102905,0.008867381,0.550373336,1.75,-4.815532699,-4.725375791,-0.597158438,0.559615788
29,4/1/2020,VALCEA,VL,-0.010699555,0.047702763,,0.005532446,0.006324378,0.028337198,2,-5.197125206,-5.063343513,-3.563579909,0.693147181
29,5/1/2020,VALCEA,VL,-0.008450079,0.063867627,,0.005545026,0.006421956,0.007550029,2,-5.194853982,-5.048032463,-4.886203827,0.693147181
29,6/1/2020,VALCEA,VL,-0.00987339,0.067682465,,0.005537066,0.006444984,0.022867043,1.75,-5.196290454,-5.044453056,-3.778058578,0.559615788
29,7/1/2020,VALCEA,VL,0.012883889,0.0781462,,0.005664331,0.006508148,0.334457622,1.75,-5.173566401,-5.03470035,-1.095245097,0.559615788
29,8/1/2020,VALCEA,VL,0.027724445,0.095858813,,0.005747324,0.006615069,0.848640656,1.5,-5.159020917,-5.018405075,-0.164119438,0.405465108
29,9/1/2020,VALCEA,VL,0.034346924,0.128428911,,0.005784359,0.006811676,1.237241535,1.5,-5.152597763,-4.989117114,0.212884333,0.405465108
29,10/1/2020,VALCEA,VL,0.048954941,0.154944693,,0.005866051,0.006971736,2.783878067,1.5,-5.138573624,-4.965890977,1.023844944,0.405465108
29,11/1/2020,VALCEA,VL,0.056150062,0.175165778,,0.005906288,0.007093799,3.973664341,1.5,-5.131737719,-4.94853421,1.379688677,0.405465108
29,12/1/2020,VALCEA,VL,0.071305993,0.223347616,,0.005991044,0.007384645,2.498625808,1.5,-5.11748954,-4.908352387,0.915740904,0.405465108
29,1/1/2021,VALCEA,VL,0.087852074,0.24688784,,0.006083575,0.007526744,1.601474043,1.25,-5.102162821,-4.889292716,0.470924482,0.223143551
29,2/1/2021,VALCEA,VL,0.087635434,0.253796724,,0.006082363,0.007568449,1.063125337,1.25,-5.102361985,-4.883767109,0.061213001,0.223143551
29,3/1/2021,VALCEA,VL,0.104168941,0.232541758,,0.006174823,0.007440145,2.571869771,1.25,-5.087275036,-4.900864928,0.944633172,0.223143551
29,4/1/2021,VALCEA,VL,0.110132049,0.251409582,,0.006208171,0.007554039,2.579402444,1.25,-5.081889028,-4.885672854,0.947557761,0.223143551
29,5/1/2021,VALCEA,VL,0.114046325,0.277348081,,0.00623006,0.007710615,0.667179606,1.25,-5.078369273,-4.865157318,-0.404695995,0.223143551
29,6/1/2021,VALCEA,VL,0.127692958,0.279554922,,0.006306376,0.007723937,0.111644974,1.25,-5.066194083,-4.863431135,-2.192431314,0.223143551
29,7/1/2021,VALCEA,VL,0.151840751,0.26897584,,0.006441417,0.007660077,0.02317078,1.25,-5.045006683,-4.871733285,-3.764863287,0.223143551
29,8/1/2021,VALCEA,VL,0.169513195,0.294456767,,0.006540247,0.00781389,0.102315915,1.25,-5.029780409,-4.851852313,-2.279690045,0.223143551
29,9/1/2021,VALCEA,VL,0.184993427,0.291583677,,0.006626816,0.007796547,1.066949321,1.25,-5.016630771,-4.854074313,0.064803475,0.223143551
29,10/1/2021,VALCEA,VL,0.197622754,0.318772304,,0.006697443,0.007960669,6.049743065,1.5,-5.006029445,-4.833242204,1.800015802,0.405465108
29,11/1/2021,VALCEA,VL,0.214252536,0.338915484,,0.006790442,0.008082262,4.917221305,1.75,-4.992239308,-4.81808349,1.592743595,0.559615788
29,12/1/2021,VALCEA,VL,0.227203433,0.356399862,,0.006862867,0.008187805,0.588891442,1.75,-4.981630049,-4.805109406,-0.529513421,0.559615788
28,4/1/2020,VASLUI,VS,-0.017742996,0.039356941,,0.003433522,0.004119672,0.118837216,2,-5.674168855,-5.491981829,-2.130000657,0.693147181
28,5/1/2020,VASLUI,VS,-0.024078366,0.052847396,,0.003411376,0.004173143,0.089148303,2,-5.680639553,-5.479085725,-2.417453975,0.693147181
28,6/1/2020,VASLUI,VS,0.000448908,0.053225616,,0.003497112,0.004174642,0.018289132,1.75,-5.655817757,-5.478726554,-4.001448287,0.559615788
28,7/1/2020,VASLUI,VS,0.027706422,0.057357878,,0.003592392,0.004191021,0.340280621,1.75,-5.628937021,-5.474810796,-1.077984647,0.559615788
28,8/1/2020,VASLUI,VS,0.041253862,0.056215048,,0.003639748,0.004186492,1.275970764,1.5,-5.615840941,-5.475892216,0.243707273,0.405465108
28,9/1/2020,VASLUI,VS,0.060265442,0.091663133,,0.003706203,0.004326996,1.295325652,1.5,-5.597747271,-5.442881681,0.258762132,0.405465108
28,10/1/2020,VASLUI,VS,0.07937598,0.123722899,,0.003773005,0.004454071,2.09828841,1.5,-5.579883487,-5.413936835,0.741121969,0.405465108
28,11/1/2020,VASLUI,VS,0.071522705,0.133965471,,0.003745554,0.004494669,3.067770083,1.5,-5.58718584,-5.404863269,1.12095094,0.405465108
28,12/1/2020,VASLUI,VS,0.076595782,0.183315231,,0.003763287,0.004690275,3.126144685,1.5,-5.582462555,-5.362264007,1.139800515,0.405465108
28,1/1/2021,VASLUI,VS,0.074425812,0.183467157,,0.003755702,0.004690877,2.140048639,1.25,-5.584480175,-5.362135626,0.760828557,0.223143551
28,2/1/2021,VASLUI,VS,0.07970482,0.192107975,,0.003774155,0.004725127,1.283008482,1.25,-5.579578876,-5.354860877,0.249207696,0.223143551
28,3/1/2021,VASLUI,VS,0.11237928,0.182794672,,0.00388837,0.004688212,1.734109845,1.25,-5.549765348,-5.36270402,0.550494224,0.223143551
28,4/1/2021,VASLUI,VS,0.099950327,0.204359095,,0.003844924,0.004773686,1.531483013,1.25,-5.561001544,-5.344636471,0.426236555,0.223143551
28,5/1/2021,VASLUI,VS,0.109189417,0.187927312,,0.003877219,0.004708556,0.396722181,1.25,-5.552637072,-5.358373991,-0.92451904,0.223143551
28,6/1/2021,VASLUI,VS,0.136977346,0.189608845,,0.003974353,0.004715221,0.08411315,1.25,-5.527893275,-5.356959473,-2.475592364,0.223143551
28,7/1/2021,VASLUI,VS,0.165274583,0.224805849,,0.004073267,0.004854731,0.026181706,1.25,-5.503309812,-5.327801684,-3.64269434,0.223143551
28,8/1/2021,VASLUI,VS,0.19251085,0.236379993,,0.004168473,0.004900607,0.133192295,1.25,-5.480205523,-5.318396275,-2.01596137,0.223143551
28,9/1/2021,VASLUI,VS,0.201064461,0.238379803,,0.004198372,0.004908533,1.917661823,1.25,-5.473058351,-5.31678011,0.651106643,0.223143551
28,10/1/2021,VASLUI,VS,0.209643999,0.302033866,,0.004228363,0.005160837,7.064085395,1.5,-5.465940464,-5.266656471,1.955023552,0.405465108
28,11/1/2021,VASLUI,VS,0.214746838,0.323833018,,0.0042462,0.005247242,3.063303152,1.75,-5.461730873,-5.250052694,1.119493795,0.559615788
28,12/1/2021,VASLUI,VS,0.20990992,0.36966371,,0.004229292,0.0054289,0.40115398,1.75,-5.465720655,-5.216018782,-0.913409935,0.559615788
30,4/1/2020,VRANCEA,VN,-0.005732119,0.056205063,,0.005098903,0.005838577,0.324801896,2,-5.278729864,-5.143268119,-1.124539832,0.693147181
30,5/1/2020,VRANCEA,VN,-0.01389921,0.048318658,,0.00505702,0.005794982,0.469211658,2,-5.286977961,-5.15076287,-0.756701316,0.693147181
30,6/1/2020,VRANCEA,VN,-0.005410636,0.060523644,,0.005100552,0.00586245,0.523444311,1.75,-5.278406579,-5.139187683,-0.647324633,0.559615788
30,7/1/2020,VRANCEA,VN,0.019083605,0.06734585,,0.005226165,0.005900162,0.742017951,1.75,-5.254077456,-5.13277542,-0.298381843,0.559615788
30,8/1/2020,VRANCEA,VN,0.049327966,0.074599416,,0.005381268,0.005940259,1.048569568,1.5,-5.224831326,-5.126002517,0.047426919,0.405465108
30,9/1/2020,VRANCEA,VN,0.065588732,0.100904916,,0.005464658,0.006085673,0.451842928,1.5,-5.209453806,-5.101817981,-0.794420665,0.405465108
30,10/1/2020,VRANCEA,VN,0.076883957,0.154482835,,0.005522583,0.006381845,0.836429024,1.5,-5.198909607,-5.054297991,-0.17861361,0.405465108
30,11/1/2020,VRANCEA,VN,0.09940958,0.150519394,,0.005638101,0.006359936,2.379790975,1.5,-5.178207963,-5.057736986,0.867012658,0.405465108
30,12/1/2020,VRANCEA,VN,0.100569071,0.191403126,,0.005644047,0.006585936,2.516680711,1.5,-5.17715387,-5.022818763,0.922940855,0.405465108
30,1/1/2021,VRANCEA,VN,0.098994855,0.190548688,,0.005635974,0.006581213,0.981552873,1.25,-5.178585259,-5.02353619,-0.018619398,0.223143551
30,2/1/2021,VRANCEA,VN,0.11453661,0.184493576,,0.005715677,0.006547741,0.690022123,1.25,-5.164542531,-5.028635151,-0.37103162,0.223143551
30,3/1/2021,VRANCEA,VN,0.129335118,0.191303398,,0.005791568,0.006585385,1.328579919,1.25,-5.151352185,-5.022902473,0.284110642,0.223143551
30,4/1/2021,VRANCEA,VN,0.132841453,0.187578469,,0.00580955,0.006564794,1.528214471,1.25,-5.148252216,-5.026034139,0.424100042,0.223143551
30,5/1/2021,VRANCEA,VN,0.156586627,0.243651224,,0.005931322,0.006874758,0.564001892,1.25,-5.127508149,-4.979898884,-0.572697673,0.223143551
